student_id,resource_type,time_spent,completion
6051,video,119,2
6052,video,51,2
6053,video,40,2
6054,video,44,1
6055,video,107,2
6056,video,95,0
6057,video,110,0
6058,video,65,2
6059,video,85,1
6060,video,119,1
6061,video,112,0
6062,video,111,1
6063,video,89,0
6064,video,71,1
6065,video,106,0
6066,video,78,0
6067,video,61,2
6068,video,79,1
6069,video,119,2
6070,video,53,0
6071,video,57,1
6072,video,63,2
6073,video,50,2
6074,video,107,1
6075,video,103,2
6076,video,48,0
6077,video,48,2
6078,video,81,2
6079,video,109,0
6080,video,58,2
6081,video,88,0
6082,video,114,0
6083,video,48,1
6084,video,84,1
6085,video,75,0
6086,video,106,1
6087,video,41,0
6088,video,82,2
6089,video,70,2
6090,video,99,2
6091,video,82,2
6092,video,46,0
6093,video,112,1
6094,video,66,0
6095,video,69,2
6096,video,69,2
6097,video,81,0
6098,video,78,2
6099,video,106,0
6100,video,72,0
6101,video,75,1
6102,video,80,2
6103,video,90,1
6104,video,107,2
6105,video,93,1
6106,video,91,2
6107,video,84,0
6108,video,59,0
6109,video,108,0
6110,video,77,1
6111,video,109,2
6112,video,45,0
6113,video,68,2
6114,video,47,1
6115,video,60,0
6116,video,98,2
6117,video,58,2
6118,video,77,0
6119,video,85,0
6120,video,41,2
6121,video,110,2
6122,video,100,0
6123,video,94,0
6124,video,60,1
6125,video,98,0
6126,video,52,1
6127,video,65,1
6128,video,43,0
6129,video,54,1
6130,video,90,1
6131,video,62,2
6132,video,79,0
6133,video,90,1
6134,video,103,0
6135,video,50,0
6136,video,73,0
6137,video,45,0
6138,video,76,1
6139,video,68,2
6140,video,85,0
6141,video,66,1
6142,video,106,2
6143,video,45,2
6144,video,119,1
6145,video,113,2
6146,video,60,2
6147,video,94,0
6148,video,115,1
6149,video,56,0
6150,video,45,1
6151,video,104,2
6152,video,110,2
6153,video,115,1
6154,video,62,0
6155,video,114,0
6156,video,95,0
6157,video,71,1
6158,video,61,1
6159,video,65,2
6160,video,100,2
6161,video,66,0
6162,video,83,2
6163,video,105,2
6164,video,120,2
6165,video,55,2
6166,video,60,0
6167,video,45,0
6168,video,111,2
6169,video,110,2
6170,video,105,2
6171,video,117,1
6172,video,63,2
6173,video,107,2
6174,video,111,1
6175,video,105,1
6176,video,88,2
6177,video,99,1
6178,video,78,1
6179,video,115,0
6180,video,95,0
6181,video,77,1
6182,video,62,1
6183,video,77,1
6184,video,118,1
6185,video,88,0
6186,video,49,0
6187,video,49,2
6188,video,88,2
6189,video,72,1
6190,video,86,2
6191,video,101,2
6192,video,70,2
6193,video,79,0
6194,video,97,0
6195,video,67,0
6196,video,65,2
6197,video,67,1
6198,video,98,1
6199,video,117,2
6200,video,58,0
6201,video,104,0
6202,video,74,1
6203,video,114,2
6204,video,87,0
6205,video,47,0
6206,video,108,2
6207,video,110,0
6208,video,66,2
6209,video,119,2
6210,video,44,2
6211,video,88,1
6212,video,115,2
6213,video,46,1
6214,video,70,1
6215,video,111,2
6216,video,86,0
6217,video,66,2
6218,video,54,2
6219,video,106,1
6220,video,111,2
6221,video,52,2
6222,video,110,1
6223,video,89,0
6224,video,118,0
6225,video,92,2
6226,video,65,1
6227,video,104,0
6228,video,55,0
6229,video,93,0
6230,video,119,1
6231,video,100,1
6232,video,105,2
6233,video,89,0
6234,video,93,2
6235,video,47,2
6236,video,116,0
6237,video,81,2
6238,video,43,2
6239,video,101,2
6240,video,56,2
6241,video,61,2
6242,video,44,2
6243,video,70,2
6244,video,82,2
6245,video,87,0
6246,video,77,0
6247,video,99,0
6248,video,63,0
6249,video,105,2
6250,video,79,2
6251,video,97,2
6252,video,85,0
6253,video,99,1
6254,video,107,0
6255,video,73,2
6256,video,102,2
6257,video,88,1
6258,video,41,2
6259,video,101,0
6260,video,54,1
6261,video,109,1
6262,video,69,0
6263,video,107,2
6264,video,89,2
6265,video,67,2
6266,video,52,2
6267,video,76,0
6268,video,115,2
6269,video,118,1
6270,video,93,1
6271,video,47,0
6272,video,63,0
6273,video,56,2
6274,video,87,0
6275,video,41,1
6276,video,57,0
6277,video,100,2
6278,video,65,2
6279,video,53,0
6280,video,118,0
6281,video,113,0
6282,video,109,0
6283,video,56,2
6284,video,114,2
6285,video,92,2
6286,video,100,0
6287,video,70,2
6288,video,110,0
6289,video,89,2
6290,video,63,2
6291,video,80,2
6292,video,111,0
6293,video,63,2
6294,video,117,1
6295,video,45,0
6296,video,59,0
6297,video,56,1
6298,video,91,0
6299,video,43,1
6300,video,112,2
6301,video,83,2
6302,video,55,0
6303,video,54,2
6304,video,51,1
6305,video,81,1
6306,video,75,0
6307,video,44,1
6308,video,119,2
6309,video,62,1
6310,video,73,0
6311,video,100,0
6312,video,76,2
6313,video,84,1
6314,video,107,1
6315,video,48,0
6316,video,70,0
6317,video,109,1
6318,video,51,1
6319,video,69,0
6320,video,94,1
6321,video,93,2
6322,video,81,0
6323,video,62,1
6324,video,69,0
6325,video,108,1
6326,video,97,0
6327,video,74,2
6328,video,80,1
6329,video,60,0
6330,video,61,2
6331,video,91,1
6332,video,101,1
6333,video,100,0
6334,video,76,2
6335,video,72,2
6336,video,102,1
6337,video,90,0
6338,video,53,0
6339,video,68,0
6340,video,40,1
6341,video,107,1
6342,video,85,0
6343,video,75,0
6344,video,85,2
6345,video,105,2
6346,video,95,1
6347,video,119,1
6348,video,82,2
6349,video,83,2
6350,video,50,0
6351,video,119,2
6352,video,61,1
6353,video,112,1
6354,video,87,2
6355,video,86,2
6356,video,48,1
6357,video,81,1
6358,video,86,2
6359,video,42,1
6360,video,99,2
6361,video,116,0
6362,video,57,0
6363,video,112,1
6364,video,74,0
6365,video,53,0
6366,video,92,1
6367,video,98,1
6368,video,116,1
6369,video,110,0
6370,video,72,1
6371,video,108,2
6372,video,48,2
6373,video,117,1
6374,video,116,0
6375,video,94,0
6376,video,57,0
6377,video,77,1
6378,video,43,1
6379,video,70,0
6380,video,69,2
6381,video,56,0
6382,video,41,0
6383,video,52,1
6384,video,73,1
6385,video,59,0
6386,video,62,2
6387,video,44,0
6388,video,87,1
6389,video,53,2
6390,video,102,0
6391,video,78,2
6392,video,88,2
6393,video,55,2
6394,video,64,2
6395,video,82,1
6396,video,86,1
6397,video,72,2
6398,video,109,1
6399,video,61,0
6400,video,96,0
6401,video,90,1
6402,video,61,0
6403,video,84,0
6404,video,104,2
6405,video,76,0
6406,video,105,2
6407,video,90,0
6408,video,49,0
6409,video,85,0
6410,video,94,2
6411,video,66,1
6412,video,116,0
6413,video,84,1
6414,video,54,0
6415,video,100,2
6416,video,74,0
6417,video,93,1
6418,video,95,2
6419,video,67,0
6420,video,114,0
6421,video,44,2
6422,video,64,1
6423,video,69,0
6424,video,69,1
6425,video,103,0
6426,video,63,0
6427,video,98,2
6428,video,61,0
6429,video,41,2
6430,video,77,0
6431,video,71,1
6432,video,116,0
6433,video,102,1
6434,video,107,2
6435,video,77,0
6436,video,46,2
6437,video,107,0
6438,video,116,0
6439,video,43,0
6440,video,51,2
6441,video,104,0
6442,video,116,2
6443,video,48,1
6444,video,102,0
6445,video,76,1
6446,video,110,0
6447,video,116,0
6448,video,77,2
6449,video,116,0
6450,video,119,2
6451,video,72,1
6452,video,58,0
6453,video,96,0
6454,video,83,1
6455,video,96,2
6456,video,49,1
6457,video,104,1
6458,video,102,2
6459,video,69,0
6460,video,85,1
6461,video,41,2
6462,video,54,1
6463,video,104,0
6464,video,99,1
6465,video,48,2
6466,video,93,2
6467,video,76,2
6468,video,98,2
6469,video,88,1
6470,video,60,2
6471,video,71,0
6472,video,43,1
6473,video,98,2
6474,video,96,0
6475,video,105,1
6476,video,77,0
6477,video,103,1
6478,video,53,2
6479,video,75,2
6480,video,62,1
6481,video,55,0
6482,video,93,2
6483,video,66,1
6484,video,99,1
6485,video,84,1
6486,video,70,2
6487,video,45,1
6488,video,116,2
6489,video,99,2
6490,video,66,1
6491,video,63,0
6492,video,40,2
6493,video,78,1
6494,video,93,2
6495,video,65,0
6496,video,42,0
6497,video,53,1
6498,video,86,1
6499,video,119,2
6500,video,77,1
6501,video,45,2
6502,video,102,2
6503,video,42,2
6504,video,96,1
6505,video,75,2
6506,video,56,0
6507,video,52,0
6508,video,70,0
6509,video,48,0
6510,video,94,1
6511,video,63,0
6512,video,49,0
6513,video,114,1
6514,video,50,1
6515,video,91,2
6516,video,44,2
6517,video,40,0
6518,video,51,2
6519,video,110,1
6520,video,59,0
6521,video,41,0
6522,video,51,2
6523,video,105,1
6524,video,89,2
6525,video,100,2
6526,video,81,1
6527,video,47,1
6528,video,93,0
6529,video,61,2
6530,video,88,0
6531,video,110,2
6532,video,50,2
6533,video,76,0
6534,video,54,2
6535,video,74,0
6536,video,109,0
6537,video,69,2
6538,video,45,0
6539,video,62,2
6540,video,58,2
6541,video,74,1
6542,video,50,0
6543,video,113,2
6544,video,47,1
6545,video,77,1
6546,video,75,2
6547,video,78,0
6548,video,101,0
6549,video,107,0
6550,video,107,1
6551,video,73,0
6552,video,107,2
6553,video,48,0
6554,video,110,2
6555,video,49,2
6556,video,72,1
6557,video,59,0
6558,video,107,2
6559,video,47,1
6560,video,87,1
6561,video,93,2
6562,video,86,2
6563,video,69,0
6564,video,69,0
6565,video,84,0
6566,video,105,1
6567,video,116,2
6568,video,79,1
6569,video,119,0
6570,video,70,2
6571,video,80,1
6572,video,81,0
6573,video,88,0
6574,video,58,2
6575,video,89,1
6576,video,85,2
6577,video,88,1
6578,video,53,0
6579,video,66,1
6580,video,54,1
6581,video,97,2
6582,video,91,0
6583,video,89,0
6584,video,99,1
6585,video,105,2
6586,video,46,2
6587,video,82,1
6588,video,43,1
6589,video,59,1
6590,video,103,0
6591,video,43,1
6592,video,40,2
6593,video,81,2
6594,video,92,0
6595,video,90,2
6596,video,120,2
6597,video,90,1
6598,video,75,0
6599,video,67,0
6600,video,81,2
6601,video,91,0
6602,video,104,2
6603,video,110,2
6604,video,90,1
6605,video,118,1
6606,video,50,0
6607,video,116,2
6608,video,75,1
6609,video,59,2
6610,video,84,1
6611,video,96,2
6612,video,59,0
6613,video,120,0
6614,video,118,2
6615,video,78,1
6616,video,98,0
6617,video,50,0
6618,video,109,0
6619,video,54,2
6620,video,48,1
6621,video,94,0
6622,video,72,2
6623,video,62,0
6624,video,44,1
6625,video,107,1
6626,video,73,1
6627,video,111,1
6628,video,97,1
6629,video,72,1
6630,video,103,1
6631,video,66,2
6632,video,68,0
6633,video,66,1
6634,video,53,0
6635,video,108,1
6636,video,112,0
6637,video,82,0
6638,video,115,1
6639,video,93,0
6640,video,64,2
6641,video,58,1
6642,video,73,2
6643,video,91,2
6644,video,113,2
6645,video,46,1
6646,video,80,2
6647,video,58,2
6648,video,85,2
6649,video,40,0
6650,video,113,1
6651,video,83,2
6652,video,65,1
6653,video,84,2
6654,video,75,2
6655,video,44,2
6656,video,50,1
6657,video,41,1
6658,video,70,0
6659,video,55,1
6660,video,98,1
6661,video,103,0
6662,video,84,0
6663,video,88,1
6664,video,82,2
6665,video,75,0
6666,video,51,2
6667,video,100,2
6668,video,109,2
6669,video,96,0
6670,video,96,2
6671,video,96,1
6672,video,57,1
6673,video,50,1
6674,video,116,0
6675,video,46,1
6676,video,55,1
6677,video,115,1
6678,video,77,2
6679,video,89,2
6680,video,62,0
6681,video,40,2
6682,video,117,1
6683,video,92,2
6684,video,43,0
6685,video,79,2
6686,video,41,2
6687,video,64,0
6688,video,67,2
6689,video,79,0
6690,video,66,2
6691,video,73,2
6692,video,91,2
6693,video,97,2
6694,video,100,2
6695,video,62,2
6696,video,52,0
6697,video,62,2
6698,video,103,1
6699,video,97,0
6700,video,115,2
6701,video,60,1
6702,video,88,2
6703,video,85,2
6704,video,70,1
6705,video,104,2
6706,video,102,1
6707,video,80,1
6708,video,74,1
6709,video,78,0
6710,video,57,0
6711,video,45,1
6712,video,76,0
6713,video,114,2
6714,video,79,1
6715,video,87,2
6716,video,120,2
6717,video,66,0
6718,video,67,2
6719,video,59,2
6720,video,100,0
6721,video,116,2
6722,video,54,2
6723,video,89,2
6724,video,58,2
6725,video,86,2
6726,video,81,1
6727,video,102,1
6728,video,55,0
6729,video,46,1
6730,video,84,1
6731,video,56,2
6732,video,109,1
6733,video,80,2
6734,video,102,2
6735,video,83,2
6736,video,88,2
6737,video,102,0
6738,video,106,1
6739,video,47,2
6740,video,77,0
6741,video,60,2
6742,video,47,0
6743,video,47,0
6744,video,109,1
6745,video,88,1
6746,video,108,2
6747,video,50,1
6748,video,85,1
6749,video,77,1
6750,video,107,1
6751,video,104,0
6752,video,89,2
6753,video,80,1
6754,video,70,0
6755,video,97,1
6756,video,102,1
6757,video,79,0
6758,video,61,2
6759,video,118,2
6760,video,78,2
6761,video,40,2
6762,video,70,1
6763,video,85,0
6764,video,45,2
6765,video,47,1
6766,video,55,2
6767,video,47,2
6768,video,80,0
6769,video,82,1
6770,video,71,1
6771,video,59,1
6772,video,40,0
6773,video,78,0
6774,video,71,2
6775,video,62,1
6776,video,93,1
6777,video,53,1
6778,video,49,1
6779,video,110,2
6780,video,43,1
6781,video,81,2
6782,video,41,0
6783,video,115,1
6784,video,81,1
6785,video,109,2
6786,video,88,0
6787,video,77,2
6788,video,59,0
6789,video,48,1
6790,video,101,2
6791,video,77,0
6792,video,92,2
6793,video,51,0
6794,video,91,1
6795,video,81,0
6796,video,103,1
6797,video,63,2
6798,video,48,0
6799,video,47,2
6800,video,47,1
6801,video,96,2
6802,video,66,0
6803,video,49,1
6804,video,88,2
6805,video,116,2
6806,video,97,2
6807,video,119,0
6808,video,72,2
6809,video,71,2
6810,video,75,0
6811,video,107,2
6812,video,87,2
6813,video,45,2
6814,video,77,2
6815,video,90,0
6816,video,114,2
6817,video,89,0
6818,video,107,0
6819,video,119,0
6820,video,81,1
6821,video,42,2
6822,video,108,2
6823,video,82,1
6824,video,117,1
6825,video,45,2
6826,video,55,1
6827,video,48,0
6828,video,120,0
6829,video,50,1
6830,video,50,1
6831,video,112,1
6832,video,63,1
6833,video,55,2
6834,video,83,2
6835,video,114,1
6836,video,105,0
6837,video,69,2
6838,video,82,2
6839,video,74,2
6840,video,78,2
6841,video,81,0
6842,video,73,1
6843,video,69,2
6844,video,118,2
6845,video,45,2
6846,video,116,0
6847,video,56,1
6848,video,100,1
6849,video,75,1
6850,video,108,1
6851,video,85,0
6852,video,112,0
6853,video,87,1
6854,video,52,0
6855,video,104,2
6856,video,62,0
6857,video,117,2
6858,video,66,2
6859,video,85,0
6860,video,112,2
6861,video,63,0
6862,video,82,1
6863,video,103,0
6864,video,114,2
6865,video,101,0
6866,video,82,1
6867,video,55,1
6868,video,118,0
6869,video,50,1
6870,video,54,1
6871,video,118,2
6872,video,59,1
6873,video,114,1
6874,video,106,1
6875,video,61,2
6876,video,83,2
6877,video,96,2
6878,video,77,1
6879,video,53,1
6880,video,102,0
6881,video,104,2
6882,video,102,0
6883,video,75,2
6884,video,94,0
6885,video,53,2
6886,video,112,0
6887,video,110,1
6888,video,114,0
6889,video,42,1
6890,video,73,0
6891,video,66,2
6892,video,48,2
6893,video,94,0
6894,video,76,1
6895,video,60,1
6896,video,50,2
6897,video,100,1
6898,video,52,1
6899,video,81,2
6900,video,71,0
6901,video,74,1
6902,video,99,2
6903,video,71,0
6904,video,97,0
6905,video,91,0
6906,video,41,0
6907,video,74,0
6908,video,43,0
6909,video,81,1
6910,video,59,0
6911,video,55,2
6912,video,106,0
6913,video,51,2
6914,video,78,2
6915,video,47,0
6916,video,71,2
6917,video,111,1
6918,video,58,2
6919,video,98,2
6920,video,43,1
6921,video,96,2
6922,video,49,2
6923,video,69,2
6924,video,96,2
6925,video,88,0
6926,video,72,2
6927,video,104,0
6928,video,119,1
6929,video,93,2
6930,video,91,0
6931,video,96,1
6932,video,117,1
6933,video,115,0
6934,video,67,0
6935,video,110,1
6936,video,80,1
6937,video,77,2
6938,video,115,0
6939,video,94,2
6940,video,46,1
6941,video,81,2
6942,video,85,0
6943,video,48,2
6944,video,88,1
6945,video,62,0
6946,video,88,0
6947,video,101,0
6948,video,106,2
6949,video,95,2
6950,video,61,2
6951,video,105,0
6952,video,42,1
6953,video,95,2
6954,video,48,2
6955,video,89,0
6956,video,69,0
6957,video,107,0
6958,video,106,2
6959,video,90,0
6960,video,113,2
6961,video,83,1
6962,video,80,1
6963,video,48,2
6964,video,108,2
6965,video,71,0
6966,video,72,2
6967,video,60,1
6968,video,44,2
6969,video,74,1
6970,video,42,2
6971,video,87,2
6972,video,55,1
6973,video,48,0
6974,video,74,2
6975,video,69,1
6976,video,120,1
6977,video,77,2
6978,video,47,2
6979,video,83,1
6980,video,61,0
6981,video,107,1
6982,video,68,1
6983,video,106,1
6984,video,115,0
6985,video,101,2
6986,video,104,1
6987,video,85,0
6988,video,95,1
6989,video,64,2
6990,video,95,0
6991,video,42,1
6992,video,120,2
6993,video,118,1
6994,video,63,0
6995,video,45,2
6996,video,68,1
6997,video,74,0
6998,video,103,0
6999,video,89,2
7000,video,50,0
7001,video,111,1
7002,video,84,2
7003,video,103,1
7004,video,40,2
7005,video,61,0
7006,video,119,1
7007,video,67,2
7008,video,45,2
7009,video,84,1
7010,video,77,2
7011,video,82,1
7012,video,69,1
7013,video,89,1
7014,video,110,2
7015,video,62,1
7016,video,79,1
7017,video,50,1
7018,video,118,2
7019,video,101,0
7020,video,83,1
7021,video,49,0
7022,video,76,0
7023,video,86,0
7024,video,118,0
7025,video,98,0
7026,video,116,0
7027,video,43,2
7028,video,62,0
7029,video,45,2
7030,video,114,0
7031,video,57,1
7032,video,59,2
7033,video,84,0
7034,video,109,1
7035,video,114,0
7036,video,69,1
7037,video,72,1
7038,video,90,2
7039,video,61,2
7040,video,62,0
7041,video,110,0
7042,video,103,0
7043,video,72,2
7044,video,62,2
7045,video,119,2
7046,video,92,0
7047,video,112,2
7048,video,94,1
7049,video,80,0
7050,video,90,0
7051,video,104,1
7052,video,80,2
7053,video,94,1
7054,video,44,0
7055,video,60,2
7056,video,117,1
7057,video,75,0
7058,video,47,0
7059,video,93,0
7060,video,55,0
7061,video,43,1
7062,video,112,0
7063,video,97,1
7064,video,90,1
7065,video,73,0
7066,video,105,1
7067,video,102,2
7068,video,111,1
7069,video,67,1
7070,video,79,1
7071,video,73,2
7072,video,96,1
7073,video,64,0
7074,video,90,0
7075,video,77,1
7076,video,96,0
7077,video,92,1
7078,video,61,1
7079,video,57,1
7080,video,83,1
7081,video,52,0
7082,video,63,0
7083,video,66,2
7084,video,94,1
7085,video,53,2
7086,video,118,0
7087,video,75,0
7088,video,81,0
7089,video,71,1
7090,video,44,1
7091,video,115,0
7092,video,52,1
7093,video,65,0
7094,video,88,1
7095,video,57,2
7096,video,44,0
7097,video,99,1
7098,video,53,1
7099,video,53,0
7100,video,64,1
7101,video,119,0
7102,video,94,2
7103,video,102,1
7104,video,108,0
7105,video,48,1
7106,video,88,0
7107,video,68,1
7108,video,63,1
7109,video,51,2
7110,video,114,0
7111,video,106,0
7112,video,87,1
7113,video,58,2
7114,video,65,2
7115,video,120,2
7116,video,43,2
7117,video,106,2
7118,video,73,2
7119,video,58,1
7120,video,105,0
7121,video,88,0
7122,video,47,0
7123,video,62,2
7124,video,110,1
7125,video,85,0
7126,video,110,1
7127,video,64,2
7128,video,84,2
7129,video,93,0
7130,video,42,0
7131,video,71,0
7132,video,86,2
7133,video,76,0
7134,video,63,1
7135,video,115,0
7136,video,111,1
7137,video,78,2
7138,video,78,2
7139,video,99,2
7140,video,46,0
7141,video,62,0
7142,video,99,0
7143,video,57,0
7144,video,99,1
7145,video,71,0
7146,video,69,0
7147,video,86,0
7148,video,58,1
7149,video,117,0
7150,video,89,0
7151,video,67,0
7152,video,116,0
7153,video,91,2
7154,video,82,2
7155,video,119,2
7156,video,107,0
7157,video,96,2
7158,video,41,1
7159,video,116,1
7160,video,88,0
7161,video,91,2
7162,video,82,0
7163,video,101,0
7164,video,59,2
7165,video,92,0
7166,video,112,2
7167,video,96,0
7168,video,68,2
7169,video,120,0
7170,video,101,0
7171,video,114,1
7172,video,115,2
7173,video,68,1
7174,video,88,2
7175,video,75,0
7176,video,102,0
7177,video,99,0
7178,video,46,0
7179,video,59,0
7180,video,65,1
7181,video,94,1
7182,video,56,0
7183,video,77,0
7184,video,96,0
7185,video,109,1
7186,video,85,2
7187,video,70,1
7188,video,49,1
7189,video,99,2
7190,video,94,2
7191,video,48,0
7192,video,111,0
7193,video,47,0
7194,video,76,2
7195,video,118,2
7196,video,64,1
7197,video,40,1
7198,video,70,1
7199,video,57,1
7200,video,91,0
7201,video,97,0
7202,video,66,1
7203,video,49,1
7204,video,104,2
7205,video,42,2
7206,video,118,2
7207,video,117,0
7208,video,86,2
7209,video,70,1
7210,video,118,0
7211,video,71,2
7212,video,80,1
7213,video,67,1
7214,video,42,0
7215,video,40,1
7216,video,74,0
7217,video,106,1
7218,video,43,2
7219,video,99,2
7220,video,106,1
7221,video,106,1
7222,video,69,0
7223,video,86,0
7224,video,76,1
7225,video,108,2
7226,video,49,1
7227,video,74,2
7228,video,57,0
7229,video,110,2
7230,video,48,2
7231,video,55,1
7232,video,65,2
7233,video,92,2
7234,video,56,2
7235,video,113,1
7236,video,55,0
7237,video,95,2
7238,video,97,1
7239,video,41,1
7240,video,119,1
7241,video,120,1
7242,video,81,0
7243,video,101,0
7244,video,83,1
7245,video,70,1
7246,video,47,1
7247,video,101,0
7248,video,60,0
7249,video,44,0
7250,video,86,2
7251,video,41,1
7252,video,99,0
7253,video,113,2
7254,video,60,2
7255,video,114,1
7256,video,46,0
7257,video,79,2
7258,video,107,1
7259,video,78,2
7260,video,78,2
7261,video,82,1
7262,video,78,2
7263,video,81,0
7264,video,96,1
7265,video,48,0
7266,video,71,2
7267,video,55,0
7268,video,110,2
7269,video,86,0
7270,video,44,2
7271,video,51,1
7272,video,118,0
7273,video,57,0
7274,video,83,2
7275,video,69,1
7276,video,62,0
7277,video,86,2
7278,video,112,1
7279,video,101,0
7280,video,45,1
7281,video,117,1
7282,video,102,0
7283,video,120,0
7284,video,54,0
7285,video,103,2
7286,video,81,2
7287,video,53,0
7288,video,109,2
7289,video,53,2
7290,video,59,1
7291,video,118,2
7292,video,119,1
7293,video,40,2
7294,video,43,0
7295,video,100,1
7296,video,64,0
7297,video,118,0
7298,video,93,0
7299,video,60,1
7300,video,85,0
7301,video,80,0
7302,video,58,2
7303,video,118,2
7304,video,43,0
7305,video,81,2
7306,video,119,2
7307,video,45,1
7308,video,93,1
7309,video,110,2
7310,video,48,1
7311,video,110,0
7312,video,97,2
7313,video,53,2
7314,video,79,1
7315,video,117,2
7316,video,79,2
7317,video,71,1
7318,video,85,1
7319,video,59,1
7320,video,75,1
7321,video,94,0
7322,video,82,0
7323,video,68,0
7324,video,89,0
7325,video,61,2
7326,video,116,1
7327,video,78,0
7328,video,50,2
7329,video,68,1
7330,video,45,1
7331,video,93,1
7332,video,79,0
7333,video,116,0
7334,video,112,2
7335,video,76,0
7336,video,48,2
7337,video,76,2
7338,video,51,1
7339,video,111,0
7340,video,84,0
7341,video,92,2
7342,video,87,0
7343,video,56,2
7344,video,96,0
7345,video,116,2
7346,video,49,2
7347,video,69,2
7348,video,105,1
7349,video,68,2
7350,video,97,1
7351,video,48,2
7352,video,112,0
7353,video,87,2
7354,video,47,0
7355,video,107,1
7356,video,96,1
7357,video,54,0
7358,video,70,1
7359,video,116,2
7360,video,115,1
7361,video,54,2
7362,video,48,2
7363,video,112,0
7364,video,119,1
7365,video,74,0
7366,video,55,0
7367,video,100,2
7368,video,101,2
7369,video,80,0
7370,video,90,1
7371,video,79,1
7372,video,71,2
7373,video,106,2
7374,video,81,0
7375,video,45,2
7376,video,106,0
7377,video,80,1
7378,video,92,2
7379,video,105,0
7380,video,102,1
7381,video,111,1
7382,video,111,0
7383,video,100,2
7384,video,103,0
7385,video,70,0
7386,video,92,2
7387,video,46,1
7388,video,41,2
7389,video,45,2
7390,video,92,0
7391,video,55,0
7392,video,73,0
7393,video,73,2
7394,video,48,1
7395,video,68,1
7396,video,56,2
7397,video,91,1
7398,video,119,1
7399,video,57,0
7400,video,44,2
7401,video,52,1
7402,video,73,2
7403,video,85,2
7404,video,70,0
7405,video,101,1
7406,video,106,1
7407,video,116,0
7408,video,63,1
7409,video,63,2
7410,video,41,1
7411,video,76,2
7412,video,81,2
7413,video,110,2
7414,video,44,2
7415,video,41,1
7416,video,83,0
7417,video,103,2
7418,video,120,2
7419,video,82,0
7420,video,93,2
7421,video,85,2
7422,video,54,2
7423,video,91,1
7424,video,112,2
7425,video,111,1
7426,video,83,2
7427,video,83,1
7428,video,96,1
7429,video,120,0
7430,video,63,0
7431,video,78,2
7432,video,108,1
7433,video,90,0
7434,video,42,0
7435,video,90,2
7436,video,63,1
7437,video,62,1
7438,video,100,0
7439,video,99,0
7440,video,61,1
7441,video,114,1
7442,video,105,2
7443,video,86,2
7444,video,76,2
7445,video,66,2
7446,video,102,1
7447,video,81,1
7448,video,106,0
7449,video,49,0
7450,video,55,2
7451,video,47,1
7452,video,57,0
7453,video,94,0
7454,video,52,0
7455,video,57,0
7456,video,47,2
7457,video,81,1
7458,video,110,0
7459,video,44,0
7460,video,68,2
7461,video,96,1
7462,video,77,2
7463,video,110,1
7464,video,85,0
7465,video,59,0
7466,video,66,1
7467,video,96,0
7468,video,83,1
7469,video,49,2
7470,video,110,2
7471,video,54,1
7472,video,81,1
7473,video,114,2
7474,video,61,2
7475,video,47,2
7476,video,81,0
7477,video,55,1
7478,video,97,0
7479,video,61,1
7480,video,48,1
7481,video,116,0
7482,video,56,1
7483,video,90,0
7484,video,82,2
7485,video,46,2
7486,video,76,0
7487,video,73,1
7488,video,79,2
7489,video,102,2
7490,video,40,0
7491,video,117,0
7492,video,78,0
7493,video,103,1
7494,video,49,1
7495,video,85,1
7496,video,91,0
7497,video,92,1
7498,video,63,2
7499,video,76,2
7500,video,68,2
7501,video,67,1
7502,video,102,0
7503,video,52,0
7504,video,103,1
7505,video,92,2
7506,video,48,1
7507,video,44,0
7508,video,85,2
7509,video,44,2
7510,video,118,2
7511,video,64,0
7512,video,64,0
7513,video,87,2
7514,video,75,0
7515,video,42,1
7516,video,115,0
7517,video,117,2
7518,video,90,0
7519,video,44,1
7520,video,107,0
7521,video,57,0
7522,video,60,2
7523,video,99,0
7524,video,67,1
7525,video,49,0
7526,video,91,2
7527,video,108,1
7528,video,80,1
7529,video,64,1
7530,video,86,1
7531,video,89,0
7532,video,51,1
7533,video,79,2
7534,video,106,1
7535,video,79,1
7536,video,113,0
7537,video,50,0
7538,video,108,0
7539,video,97,1
7540,video,94,2
7541,video,59,2
7542,video,44,0
7543,video,41,1
7544,video,93,1
7545,video,91,2
7546,video,74,0
7547,video,41,2
7548,video,61,1
7549,video,99,0
7550,video,61,2
7551,video,74,2
7552,video,117,1
7553,video,74,2
7554,video,107,0
7555,video,45,0
7556,video,45,2
7557,video,105,2
7558,video,98,1
7559,video,107,2
7560,video,40,1
7561,video,81,2
7562,video,105,0
7563,video,67,2
7564,video,82,0
7565,video,59,1
7566,video,92,2
7567,video,46,1
7568,video,86,1
7569,video,59,1
7570,video,51,1
7571,video,94,1
7572,video,83,2
7573,video,82,1
7574,video,53,1
7575,video,59,0
7576,video,101,2
7577,video,117,2
7578,video,42,1
7579,video,42,1
7580,video,120,0
7581,video,76,0
7582,video,107,2
7583,video,107,1
7584,video,40,1
7585,video,42,2
7586,video,103,0
7587,video,103,1
7588,video,85,0
7589,video,107,0
7590,video,77,1
7591,video,69,2
7592,video,92,0
7593,video,84,2
7594,video,107,0
7595,video,66,1
7596,video,119,1
7597,video,102,2
7598,video,58,2
7599,video,74,0
7600,video,102,1
7601,video,43,0
7602,video,114,0
7603,video,99,2
